date,away_team,home_team,away_runs,home_runs,season
2024-09-22,ATL,MIA,5,4,2024
2024-09-22,COL,LAN,5,6,2024
2024-09-22,PIT,CIN,2,0,2024
2024-09-22,WAS,CHN,0,5,2024
2024-09-22,CLE,SLN,1,2,2024
2024-09-23,BOS,TOR,4,1,2024
2024-09-23,SEA,HOU,6,1,2024
2024-09-23,CHN,PHI,2,6,2024
2024-09-23,SFN,ARI,6,3,2024
2024-09-24,CIN,CLE,1,6,2024
2024-09-24,TEX,OAK,4,5,2024
2024-09-24,BAL,NYA,5,3,2024
2024-09-24,MIA,MIN,4,1,2024
2024-09-24,SEA,HOU,3,4,2024
2024-09-24,TBA,DET,1,2,2024
2024-09-24,BOS,TOR,6,5,2024
2024-09-24,KCA,WAS,1,0,2024
2024-09-24,MIL,PIT,7,2,2024
2024-09-24,SFN,ARI,11,0,2024
2024-09-24,NYN,ATL,1,5,2024
2024-09-24,ANA,CHA,2,3,2024
2024-09-24,SDN,LAN,4,2,2024
2024-09-24,CHN,PHI,10,4,2024
2024-09-24,SLN,COL,7,3,2024
2024-09-25,TEX,OAK,5,1,2024
2024-09-25,BAL,NYA,9,7,2024
2024-09-25,MIA,MIN,3,8,2024
2024-09-25,SEA,HOU,8,1,2024
2024-09-25,TBA,DET,1,7,2024
2024-09-25,CIN,CLE,2,5,2024
2024-09-25,BOS,TOR,1,6,2024
2024-09-25,KCA,WAS,3,0,2024
2024-09-25,MIL,PIT,1,2,2024
2024-09-25,CHN,PHI,6,9,2024
2024-09-25,SDN,LAN,3,4,2024
2024-09-25,SLN,COL,5,2,2024
2024-09-25,SFN,ARI,2,8,2024
2024-09-25,ANA,CHA,3,4,2024
2024-09-26,TEX,OAK,2,3,2024
2024-09-26,BAL,NYA,1,10,2024
2024-09-26,MIA,MIN,8,6,2024
2024-09-26,TBA,DET,3,4,2024
2024-09-26,ANA,CHA,0,7,2024
2024-09-26,MIL,PIT,5,2,2024
2024-09-26,SDN,LAN,2,7,2024
2024-09-26,SLN,COL,8,10,2024
2024-09-26,KCA,WAS,7,4,2024
2024-09-27,HOU,CLE,5,2,2024
2024-09-27,MIA,TOR,15,5,2024
2024-09-27,OAK,SEA,0,2,2024
2024-09-27,PIT,NYA,4,2,2024
2024-09-27,BAL,MIN,7,2,2024
2024-09-27,CHA,DET,1,4,2024
2024-09-27,TBA,BOS,2,1,2024
2024-09-27,NYN,MIL,4,8,2024
2024-09-27,PHI,WAS,1,9,2024
2024-09-27,SLN,SFN,6,3,2024
2024-09-27,LAN,COL,11,4,2024
2024-09-27,CIN,CHN,0,1,2024
2024-09-27,KCA,ATL,0,3,2024
2024-09-27,SDN,ARI,5,3,2024
2024-09-27,TEX,ANA,5,2,2024
2024-09-28,MIA,TOR,8,1,2024
2024-09-28,OAK,SEA,6,7,2024
2024-09-28,PIT,NYA,9,4,2024
2024-09-28,BAL,MIN,9,2,2024
2024-09-28,CHA,DET,4,0,2024
2024-09-28,HOU,CLE,4,3,2024
2024-09-28,TBA,BOS,7,2,2024
2024-09-28,PHI,WAS,3,6,2024
2024-09-28,SLN,SFN,5,6,2024
2024-09-28,NYN,MIL,0,6,2024
2024-09-28,LAN,COL,13,2,2024
2024-09-28,CIN,CHN,0,3,2024
2024-09-28,KCA,ATL,1,2,2024
2024-09-28,SDN,ARI,5,0,2024
2024-09-28,TEX,ANA,9,8,2024
2024-09-29,TBA,BOS,1,3,2024
2024-09-29,OAK,SEA,4,6,2024
2024-09-29,PIT,NYA,4,6,2024
2024-09-29,BAL,MIN,6,2,2024
2024-09-29,MIA,TOR,3,1,2024
2024-09-29,PHI,WAS,6,3,2024
2024-09-29,CHA,DET,9,5,2024
2024-09-29,TEX,ANA,8,0,2024
2024-09-29,NYN,MIL,5,0,2024
2024-09-29,LAN,COL,2,1,2024
2024-09-29,CIN,CHN,3,0,2024
2024-09-29,KCA,ATL,4,2,2024
2024-09-29,SDN,ARI,2,11,2024
2024-09-29,SLN,SFN,6,1,2024
2024-09-30,NYN,ATL,0,3,2024
2024-09-30,NYN,ATL,8,7,2024
2025-03-18,LAN,CHN,4,1,2025
2025-03-19,LAN,CHN,6,3,2025
2025-03-27,NYN,HOU,1,3,2025
2025-03-27,BAL,TOR,12,2,2025
2025-03-27,BOS,TEX,5,2,2025
2025-03-27,ATH,SEA,2,4,2025
2025-03-27,MIL,NYA,2,4,2025
2025-03-27,CLE,KCA,7,4,2025
2025-03-27,ANA,CHA,1,8,2025
2025-03-27,PIT,MIA,4,5,2025
2025-03-27,MIN,SLN,3,5,2025
2025-03-27,ATL,SDN,4,7,2025
2025-03-27,DET,LAN,4,5,2025
2025-03-27,SFN,CIN,6,4,2025
2025-03-27,CHN,ARI,10,6,2025
2025-03-27,PHI,WAS,7,3,2025
2025-03-28,ATH,SEA,7,0,2025
2025-03-28,BOS,TEX,1,4,2025
2025-03-28,COL,TBA,2,3,2025
2025-03-28,NYN,HOU,3,1,2025
2025-03-28,BAL,TOR,2,8,2025
2025-03-28,PIT,MIA,4,3,2025
2025-03-28,DET,LAN,5,8,2025
2025-03-28,CHN,ARI,1,8,2025
2025-03-28,ATL,SDN,3,4,2025
2025-03-29,BOS,TEX,3,4,2025
2025-03-29,COL,TBA,2,1,2025
2025-03-29,ATH,SEA,4,2,2025
2025-03-29,MIL,NYA,9,20,2025
2025-03-29,CLE,KCA,3,4,2025
2025-03-29,NYN,HOU,1,2,2025
2025-03-29,ANA,CHA,1,0,2025
2025-03-29,BAL,TOR,9,5,2025
2025-03-29,MIN,SLN,1,5,2025
2025-03-29,ATL,SDN,0,1,2025
2025-03-29,PIT,MIA,4,5,2025
2025-03-29,DET,LAN,3,7,2025
2025-03-29,SFN,CIN,2,3,2025
2025-03-29,CHN,ARI,4,3,2025
2025-03-29,PHI,WAS,11,6,2025
2025-03-30,BAL,TOR,1,3,2025
2025-03-30,BOS,TEX,2,3,2025
2025-03-30,COL,TBA,4,6,2025
2025-03-30,ATH,SEA,1,2,2025
2025-03-30,MIL,NYA,3,12,2025
2025-03-30,CLE,KCA,6,2,2025
2025-03-30,PHI,WAS,1,5,2025
2025-03-30,MIN,SLN,2,9,2025
2025-03-30,ATL,SDN,0,5,2025
2025-03-30,PIT,MIA,2,3,2025
2025-03-30,SFN,CIN,6,3,2025
2025-03-30,CHN,ARI,6,10,2025
2025-03-30,ANA,CHA,3,2,2025
2025-03-31,WAS,TOR,2,5,2025
2025-03-31,PIT,TBA,1,6,2025
2025-03-31,DET,SEA,9,6,2025
2025-03-31,SFN,HOU,7,2,2025
2025-03-31,MIN,CHA,0,9,2025
2025-03-31,BOS,BAL,5,8,2025
2025-03-31,CHN,ATH,18,3,2025
2025-03-31,CLE,SDN,2,7,2025
2025-03-31,COL,PHI,1,6,2025
2025-03-31,KCA,MIL,11,1,2025
2025-03-31,NYN,MIA,10,4,2025
2025-03-31,ATL,LAN,1,6,2025
2025-03-31,TEX,CIN,3,14,2025
2025-03-31,ANA,SLN,5,4,2025
2025-04-01,WAS,TOR,3,5,2025
2025-04-01,DET,SEA,4,1,2025
2025-04-01,ARI,NYA,7,5,2025
2025-04-01,SFN,HOU,3,1,2025
2025-04-01,MIN,CHA,8,3,2025
2025-04-01,CHN,ATH,7,4,2025
2025-04-01,PIT,TBA,0,7,2025
2025-04-01,CLE,SDN,0,7,2025
2025-04-01,KCA,MIL,0,5,2025
2025-04-01,NYN,MIA,2,4,2025
2025-04-01,ATL,LAN,1,3,2025
2025-04-01,TEX,CIN,1,0,2025
2025-04-01,ANA,SLN,9,7,2025
2025-04-02,WAS,TOR,2,4,2025
2025-04-02,PIT,TBA,4,2,2025
2025-04-02,DET,SEA,2,3,2025
2025-04-02,ARI,NYA,4,3,2025
2025-04-02,SFN,HOU,6,3,2025
2025-04-02,MIN,CHA,6,1,2025
2025-04-02,BOS,BAL,3,0,2025
2025-04-02,CLE,SDN,2,5,2025
2025-04-02,ANA,SLN,5,12,2025
2025-04-02,COL,PHI,1,5,2025
2025-04-02,KCA,MIL,2,3,2025
2025-04-02,NYN,MIA,6,5,2025
2025-04-02,ATL,LAN,5,6,2025
2025-04-02,TEX,CIN,1,0,2025
2025-04-02,CHN,ATH,10,2,2025
2025-04-03,ARI,NYA,7,9,2025
2025-04-03,HOU,MIN,5,2,2025
2025-04-03,BOS,BAL,8,4,2025
2025-04-03,COL,PHI,1,3,2025
2025-04-03,CIN,MIL,0,1,2025
2025-04-04,TBA,TEX,2,5,2025
2025-04-04,BAL,KCA,2,8,2025
2025-04-04,CHA,DET,4,7,2025
2025-04-04,SLN,BOS,9,13,2025
2025-04-04,ARI,WAS,6,4,2025
2025-04-04,SEA,SFN,9,10,2025
2025-04-04,CLE,ANA,8,6,2025
2025-04-04,LAN,PHI,2,3,2025
2025-04-04,TOR,NYN,0,5,2025
2025-04-04,CIN,MIL,2,3,2025
2025-04-04,ATH,COL,6,3,2025
2025-04-04,SDN,CHN,1,3,2025
2025-04-04,MIA,ATL,0,10,2025
2025-04-04,NYA,PIT,9,4,2025
2025-04-05,ARI,WAS,3,4,2025
2025-04-05,TBA,TEX,4,6,2025
2025-04-05,HOU,MIN,1,6,2025
2025-04-05,BAL,KCA,8,1,2025
2025-04-05,CHA,DET,2,7,2025
2025-04-05,CLE,ANA,4,10,2025
2025-04-05,SEA,SFN,1,4,2025
2025-04-05,ATH,COL,7,4,2025
2025-04-05,LAN,PHI,3,1,2025
2025-04-05,TOR,NYN,2,3,2025
2025-04-05,CIN,MIL,11,7,2025
2025-04-05,SDN,CHN,1,7,2025
2025-04-05,MIA,ATL,4,0,2025
2025-04-05,NYA,PIT,10,4,2025
2025-04-06,SLN,BOS,4,5,2025
2025-04-06,TBA,TEX,3,4,2025
2025-04-06,HOU,MIN,9,7,2025
2025-04-06,BAL,KCA,1,4,2025
2025-04-06,CHA,DET,3,4,2025
2025-04-06,SLN,BOS,7,18,2025
2025-04-06,CLE,ANA,2,6,2025
2025-04-06,SDN,CHN,8,7,2025
2025-04-06,SEA,SFN,4,5,2025
2025-04-06,NYA,PIT,4,5,2025
2025-04-06,LAN,PHI,7,8,2025
2025-04-06,TOR,NYN,1,2,2025
2025-04-06,CIN,MIL,2,8,2025
2025-04-06,ATH,COL,5,12,2025
2025-04-06,ARI,WAS,4,5,2025
2025-04-07,HOU,SEA,3,4,2025
2025-04-07,MIN,KCA,2,4,2025
2025-04-07,NYA,DET,2,6,2025
2025-04-07,TOR,BOS,6,2,2025
2025-04-07,SDN,ATH,5,4,2025
2025-04-07,LAN,WAS,4,6,2025
2025-04-07,CIN,SFN,2,0,2025
2025-04-07,SLN,PIT,4,8,2025
2025-04-07,MIA,NYN,0,2,2025
2025-04-07,TEX,CHN,0,7,2025
2025-04-07,BAL,ARI,5,1,2025
2025-04-08,HOU,SEA,2,1,2025
2025-04-08,ANA,TBA,4,3,2025
2025-04-08,NYA,DET,0,5,2025
2025-04-08,CHA,CLE,0,1,2025
2025-04-08,TOR,BOS,6,1,2025
2025-04-08,SDN,ATH,4,10,2025
2025-04-08,LAN,WAS,2,8,2025
2025-04-08,MIN,KCA,1,2,2025
2025-04-08,SLN,PIT,5,3,2025
2025-04-08,MIA,NYN,5,10,2025
2025-04-08,MIL,COL,7,1,2025
2025-04-08,TEX,CHN,6,10,2025
2025-04-08,PHI,ATL,5,7,2025
2025-04-08,BAL,ARI,3,4,2025
2025-04-08,CIN,SFN,1,0,2025
2025-04-09,ANA,TBA,4,5,2025
2025-04-09,HOU,SEA,6,7,2025
2025-04-09,MIN,KCA,4,0,2025
2025-04-09,NYA,DET,4,3,2025
2025-04-09,TOR,BOS,2,1,2025
2025-04-09,SDN,ATH,2,1,2025
2025-04-09,LAN,WAS,6,5,2025
2025-04-09,CHA,CLE,2,3,2025
2025-04-09,SLN,PIT,1,2,2025
2025-04-09,MIA,NYN,5,0,2025
2025-04-09,MIL,COL,17,2,2025
2025-04-09,TEX,CHN,6,2,2025
2025-04-09,PHI,ATL,4,3,2025
2025-04-09,BAL,ARI,0,9,2025
2025-04-09,CIN,SFN,6,8,2025
2025-04-10,ANA,TBA,11,1,2025
2025-04-10,MIN,KCA,2,3,2025
2025-04-10,CHA,CLE,1,6,2025
2025-04-10,TOR,BOS,3,4,2025
2025-04-10,PHI,ATL,2,4,2025
2025-04-10,MIL,COL,2,7,2025
2025-04-11,KCA,CLE,0,7,2025
2025-04-11,TEX,SEA,3,5,2025
2025-04-11,SFN,NYA,9,1,2025
2025-04-11,DET,MIN,7,6,2025
2025-04-11,ANA,HOU,3,14,2025
2025-04-11,ATL,TBA,3,6,2025
2025-04-11,BOS,CHA,1,11,2025
2025-04-11,COL,SDN,0,8,2025
2025-04-11,PHI,SLN,0,2,2025
2025-04-11,MIL,ARI,7,0,2025
2025-04-11,PIT,CIN,3,5,2025
2025-04-11,NYN,ATH,7,6,2025
2025-04-11,WAS,MIA,7,4,2025
2025-04-11,CHN,LAN,0,3,2025
2025-04-12,ATL,TBA,5,4,2025
2025-04-12,TEX,SEA,2,9,2025
2025-04-12,SFN,NYA,4,8,2025
2025-04-12,DET,MIN,4,0,2025
2025-04-12,ANA,HOU,4,1,2025
2025-04-12,BOS,CHA,2,3,2025
2025-04-12,TOR,BAL,4,5,2025
2025-04-12,KCA,CLE,3,6,2025
2025-04-12,PHI,SLN,4,1,2025
2025-04-12,COL,SDN,0,2,2025
2025-04-12,WAS,MIA,6,7,2025
2025-04-12,CHN,LAN,16,0,2025
2025-04-12,PIT,CIN,2,5,2025
2025-04-12,MIL,ARI,4,5,2025
2025-04-12,NYN,ATH,1,3,2025
2025-04-13,BOS,CHA,3,1,2025
2025-04-13,TEX,SEA,1,3,2025
2025-04-13,SFN,NYA,5,4,2025
2025-04-13,DET,MIN,1,5,2025
2025-04-13,ANA,HOU,3,7,2025
2025-04-13,KCA,CLE,4,2,2025
2025-04-13,TOR,BAL,7,6,2025
2025-04-13,ATL,TBA,3,8,2025
2025-04-13,PHI,SLN,0,7,2025
2025-04-13,COL,SDN,0,6,2025
2025-04-13,WAS,MIA,4,11,2025
2025-04-13,CHN,LAN,4,2,2025
2025-04-13,PIT,CIN,0,4,2025
2025-04-13,MIL,ARI,2,5,2025
2025-04-13,NYN,ATH,8,0,2025
2025-04-14,ATL,TOR,8,4,2025
2025-04-14,BOS,TBA,1,16,2025
2025-04-14,KCA,NYA,1,4,2025
2025-04-14,NYN,MIN,5,1,2025
2025-04-14,HOU,SLN,3,8,2025
2025-04-14,CHN,SDN,4,10,2025
2025-04-14,WAS,PIT,3,10,2025
2025-04-14,SFN,PHI,10,4,2025
2025-04-14,DET,MIL,9,1,2025
2025-04-14,COL,LAN,3,5,2025
2025-04-15,ANA,TEX,0,4,2025
2025-04-15,BOS,TBA,7,4,2025
2025-04-15,ATL,TOR,3,6,2025
2025-04-15,KCA,NYA,2,4,2025
2025-04-15,NYN,MIN,3,6,2025
2025-04-15,ATH,CHA,12,3,2025
2025-04-15,CLE,BAL,6,3,2025
2025-04-15,ARI,MIA,10,4,2025
2025-04-15,CHN,SDN,2,1,2025
2025-04-15,WAS,PIT,3,0,2025
2025-04-15,SFN,PHI,4,6,2025
2025-04-15,DET,MIL,0,5,2025
2025-04-15,COL,LAN,2,6,2025
2025-04-15,SEA,CIN,4,8,2025
2025-04-15,HOU,SLN,2,0,2025
2025-04-16,CLE,BAL,1,9,2025
2025-04-16,ATL,TOR,1,3,2025
2025-04-16,BOS,TBA,1,0,2025
2025-04-16,KCA,NYA,3,4,2025
2025-04-16,NYN,MIN,3,4,2025
2025-04-16,ATH,CHA,3,1,2025
2025-04-16,HOU,SLN,1,4,2025
2025-04-16,ANA,TEX,1,3,2025
2025-04-16,WAS,PIT,1,6,2025
2025-04-16,SEA,CIN,5,3,2025
2025-04-16,COL,LAN,7,8,2025
2025-04-16,CHN,SDN,2,4,2025
2025-04-16,DET,MIL,1,5,2025
2025-04-16,ARI,MIA,6,2,2025
2025-04-16,SFN,PHI,11,4,2025
2025-04-17,ANA,TEX,3,5,2025
2025-04-17,NYA,TBA,6,3,2025
2025-04-17,KCA,DET,1,6,2025
2025-04-17,CLE,BAL,2,6,2025
2025-04-17,ATH,CHA,8,0,2025
2025-04-17,SFN,PHI,4,6,2025
2025-04-17,SLN,NYN,1,4,2025
2025-04-17,ARI,MIA,6,4,2025
2025-04-17,SEA,CIN,11,7,2025
2025-04-17,WAS,PIT,0,1,2025
2025-04-18,CHA,BOS,3,10,2025
2025-04-18,LAN,TEX,3,0,2025
2025-04-18,NYA,TBA,1,0,2025
2025-04-18,SDN,HOU,4,6,2025
2025-04-18,SEA,TOR,1,3,2025
2025-04-18,KCA,DET,3,7,2025
2025-04-18,CIN,BAL,8,3,2025
2025-04-18,SLN,NYN,4,5,2025
2025-04-18,CLE,PIT,10,7,2025
2025-04-18,MIA,PHI,2,7,2025
2025-04-18,ATH,MIL,3,5,2025
2025-04-18,MIN,ATL,4,6,2025
2025-04-18,SFN,ANA,0,2,2025
2025-04-18,ARI,CHN,11,13,2025
2025-04-19,CIN,BAL,5,9,2025
2025-04-19,SEA,TOR,8,4,2025
2025-04-19,LAN,TEX,3,4,2025
2025-04-19,NYA,TBA,8,10,2025
2025-04-19,SDN,HOU,2,3,2025
2025-04-19,KCA,DET,1,3,2025
2025-04-19,CHA,BOS,3,4,2025
2025-04-19,SFN,ANA,3,2,2025
2025-04-19,MIA,PHI,10,11,2025
2025-04-19,SLN,NYN,0,3,2025
2025-04-19,ATH,MIL,3,1,2025
2025-04-19,WAS,COL,12,11,2025
2025-04-19,ARI,CHN,2,6,2025
2025-04-19,MIN,ATL,3,4,2025
2025-04-19,CLE,PIT,3,0,2025
2025-04-20,SEA,TOR,8,3,2025
2025-04-20,LAN,TEX,1,0,2025
2025-04-20,NYA,TBA,4,0,2025
2025-04-20,SDN,HOU,3,2,2025
2025-04-20,CHA,BOS,8,4,2025
2025-04-20,CIN,BAL,24,2,2025
2025-04-20,SFN,ANA,4,5,2025
2025-04-20,KCA,DET,4,3,2025
2025-04-20,MIA,PHI,7,5,2025
2025-04-20,SLN,NYN,4,7,2025
2025-04-20,ATH,MIL,1,14,2025
2025-04-20,WAS,COL,1,3,2025
2025-04-20,WAS,COL,3,2,2025
2025-04-20,ARI,CHN,3,2,2025
2025-04-20,MIN,ATL,2,6,2025
2025-04-20,CLE,PIT,5,4,2025
2025-04-21,TOR,HOU,0,7,2025
2025-04-21,SDN,DET,4,6,2025
2025-04-21,NYA,CLE,4,6,2025
2025-04-21,CHA,BOS,2,4,2025
2025-04-21,MIL,SFN,2,5,2025
2025-04-21,CIN,MIA,3,6,2025
2025-04-21,SLN,ATL,6,7,2025
2025-04-21,PHI,NYN,4,5,2025
2025-04-22,SEA,BOS,3,8,2025
2025-04-22,CHA,MIN,2,4,2025
2025-04-22,COL,KCA,3,4,2025
2025-04-22,TOR,HOU,1,5,2025
2025-04-22,SDN,DET,2,0,2025
2025-04-22,NYA,CLE,2,3,2025
2025-04-22,TEX,ATH,8,5,2025
2025-04-22,SLN,ATL,10,4,2025
2025-04-22,BAL,WAS,0,7,2025
2025-04-22,MIL,SFN,11,3,2025
2025-04-22,PHI,NYN,1,5,2025
2025-04-22,CIN,MIA,3,4,2025
2025-04-22,LAN,CHN,10,11,2025
2025-04-22,PIT,ANA,9,3,2025
2025-04-22,TBA,ARI,1,5,2025
2025-04-23,CHA,MIN,3,6,2025
2025-04-23,TOR,HOU,1,3,2025
2025-04-23,SDN,DET,0,6,2025
2025-04-23,SEA,BOS,8,5,2025
2025-04-23,TEX,ATH,2,5,2025
2025-04-23,PIT,ANA,3,0,2025
2025-04-23,NYA,CLE,5,1,2025
2025-04-23,MIL,SFN,2,4,2025
2025-04-23,PHI,NYN,3,4,2025
2025-04-23,CIN,MIA,5,2,2025
2025-04-23,LAN,CHN,6,7,2025
2025-04-23,SLN,ATL,1,4,2025
2025-04-23,TBA,ARI,7,6,2025
2025-04-23,BAL,WAS,3,4,2025
2025-04-24,CHA,MIN,3,0,2025
2025-04-24,COL,KCA,2,6,2025
2025-04-24,COL,KCA,4,7,2025
2025-04-24,SEA,BOS,4,3,2025
2025-04-24,PIT,ANA,3,4,2025
2025-04-24,BAL,WAS,2,1,2025
2025-04-24,MIL,SFN,5,6,2025
2025-04-24,TBA,ARI,7,4,2025
2025-04-24,TEX,ATH,3,4,2025
2025-04-25,CHA,ATH,5,6,2025
2025-04-25,TOR,NYA,4,2,2025
2025-04-25,ANA,MIN,4,11,2025
2025-04-25,HOU,KCA,0,2,2025
2025-04-25,MIA,SEA,8,4,2025
2025-04-25,NYN,WAS,4,5,2025
2025-04-25,PIT,LAN,3,0,2025
2025-04-25,TEX,SFN,2,0,2025
2025-04-25,TBA,SDN,1,0,2025
2025-04-25,CIN,COL,8,7,2025
2025-04-25,PHI,CHN,0,4,2025
2025-04-25,ATL,ARI,8,2,2025
2025-04-25,MIL,SLN,2,3,2025
2025-04-26,MIA,SEA,0,14,2025
2025-04-26,ANA,MIN,1,5,2025
2025-04-26,HOU,KCA,0,2,2025
2025-04-26,BAL,DET,2,6,2025
2025-04-26,BAL,DET,3,4,2025
2025-04-26,BOS,CLE,7,3,2025
2025-04-26,BOS,CLE,4,5,2025
2025-04-26,CHA,ATH,10,3,2025
2025-04-26,MIL,SLN,5,6,2025
2025-04-26,TEX,SFN,2,3,2025
2025-04-26,TBA,SDN,4,1,2025
2025-04-26,PIT,LAN,4,8,2025
2025-04-26,CIN,COL,6,4,2025
2025-04-26,PHI,CHN,10,4,2025
2025-04-26,ATL,ARI,8,7,2025
2025-04-26,NYN,WAS,2,0,2025
2025-04-27,MIA,SEA,6,7,2025
2025-04-27,TOR,NYA,1,5,2025
2025-04-27,TOR,NYA,2,11,2025
2025-04-27,ANA,MIN,0,5,2025
2025-04-27,HOU,KCA,7,3,2025
2025-04-27,BAL,DET,0,7,2025
2025-04-27,BOS,CLE,13,3,2025
2025-04-27,CHA,ATH,2,3,2025
2025-04-27,MIL,SLN,7,1,2025
2025-04-27,TEX,SFN,2,3,2025
2025-04-27,TBA,SDN,4,2,2025
2025-04-27,PIT,LAN,2,9,2025
2025-04-27,CIN,COL,8,1,2025
2025-04-27,PHI,CHN,3,1,2025
2025-04-27,ATL,ARI,4,6,2025
2025-04-27,NYN,WAS,7,8,2025
2025-04-28,ATH,TEX,2,1,2025
2025-04-28,DET,HOU,5,8,2025
2025-04-28,MIN,CLE,11,1,2025
2025-04-28,NYA,BAL,3,4,2025
2025-04-28,NYN,WAS,19,5,2025
2025-04-28,MIA,LAN,6,7,2025
2025-04-28,ATL,COL,6,3,2025
2025-04-28,SLN,CIN,1,3,2025
2025-04-29,BOS,TOR,10,2,2025
2025-04-29,ATH,TEX,2,15,2025
2025-04-29,KCA,TBA,3,1,2025
2025-04-29,ANA,SEA,3,5,2025
2025-04-29,DET,HOU,4,6,2025
2025-04-29,MIN,CLE,1,2,2025
2025-04-29,MIL,CHA,7,2,2025
2025-04-29,WAS,PHI,6,7,2025
2025-04-29,SFN,SDN,4,7,2025
2025-04-29,CHN,PIT,9,0,2025
2025-04-29,ARI,NYN,3,8,2025
2025-04-29,MIA,LAN,2,15,2025
2025-04-29,ATL,COL,8,2,2025
2025-04-29,NYA,BAL,15,3,2025
2025-04-30,MIL,CHA,6,4,2025
2025-04-30,ATH,TEX,7,1,2025
2025-04-30,KCA,TBA,3,0,2025
2025-04-30,BOS,TOR,6,7,2025
2025-04-30,ANA,SEA,3,9,2025
2025-04-30,DET,HOU,7,4,2025
2025-04-30,MIN,CLE,2,4,2025
2025-04-30,NYA,BAL,4,5,2025
2025-04-30,ATL,COL,1,2,2025
2025-04-30,CHN,PIT,3,4,2025
2025-04-30,WAS,PHI,2,7,2025
2025-04-30,ARI,NYN,4,3,2025
2025-04-30,MIA,LAN,7,12,2025
2025-04-30,SLN,CIN,9,1,2025
2025-04-30,SLN,CIN,6,0,2025
2025-04-30,SFN,SDN,3,5,2025
2025-05-01,BOS,TOR,2,4,2025
2025-05-01,ATH,TEX,3,0,2025
2025-05-01,KCA,TBA,8,2,2025
2025-05-01,MIN,CLE,3,4,2025
2025-05-01,MIL,CHA,0,8,2025
2025-05-01,DET,ANA,10,4,2025
2025-05-01,CHN,PIT,8,3,2025
2025-05-01,WAS,PHI,4,2,2025
2025-05-01,ARI,NYN,4,2,2025
2025-05-01,SLN,CIN,1,9,2025
2025-05-01,COL,SFN,4,3,2025
2025-05-02,KCA,BAL,0,3,2025
2025-05-02,CLE,TOR,3,5,2025
2025-05-02,SEA,TEX,13,1,2025
2025-05-02,TBA,NYA,0,3,2025
2025-05-02,HOU,CHA,3,7,2025
2025-05-02,MIN,BOS,1,6,2025
2025-05-02,NYN,SLN,9,3,2025
2025-05-02,DET,ANA,9,1,2025
2025-05-02,COL,SFN,0,4,2025
2025-05-02,SDN,PIT,9,4,2025
2025-05-02,ARI,PHI,2,3,2025
2025-05-02,CHN,MIL,10,0,2025
2025-05-02,ATH,MIA,6,1,2025
2025-05-02,WAS,CIN,1,6,2025
2025-05-02,LAN,ATL,2,1,2025
2025-05-03,CLE,TOR,5,3,2025
2025-05-03,SEA,TEX,2,1,2025
2025-05-03,TBA,NYA,3,2,2025
2025-05-03,HOU,CHA,8,3,2025
2025-05-03,MIN,BOS,4,3,2025
2025-05-03,KCA,BAL,4,0,2025
2025-05-03,DET,ANA,2,5,2025
2025-05-03,COL,SFN,3,6,2025
2025-05-03,SDN,PIT,2,1,2025
2025-05-03,CHN,MIL,6,2,2025
2025-05-03,ATH,MIA,6,9,2025
2025-05-03,WAS,CIN,11,6,2025
2025-05-03,LAN,ATL,10,3,2025
2025-05-03,ARI,PHI,2,7,2025
2025-05-04,HOU,CHA,4,5,2025
2025-05-04,MIN,BOS,5,4,2025
2025-05-04,TBA,NYA,7,5,2025
2025-05-04,CLE,TOR,5,4,2025
2025-05-04,DET,ANA,13,1,2025
2025-05-04,SEA,TEX,1,8,2025
2025-05-04,NYN,SLN,4,5,2025
2025-05-04,KCA,BAL,11,6,2025
2025-05-04,COL,SFN,3,9,2025
2025-05-04,SDN,PIT,4,0,2025
2025-05-04,NYN,SLN,5,6,2025
2025-05-04,ARI,PHI,11,9,2025
2025-05-04,CHN,MIL,0,4,2025
2025-05-04,ATH,MIA,3,2,2025
2025-05-04,WAS,CIN,4,1,2025
2025-05-04,LAN,ATL,3,4,2025
2025-05-05,SDN,NYA,4,3,2025
2025-05-05,CHA,KCA,0,3,2025
2025-05-05,SEA,ATH,6,7,2025
2025-05-05,PIT,SLN,3,6,2025
2025-05-05,LAN,MIA,7,4,2025
2025-05-05,SFN,CHN,2,9,2025
2025-05-05,CIN,ATL,0,4,2025
2025-05-05,NYN,ARI,5,4,2025
2025-05-05,HOU,MIL,1,5,2025
2025-05-06,SEA,ATH,5,3,2025
2025-05-06,PHI,TBA,8,4,2025
2025-05-06,SDN,NYA,3,12,2025
2025-05-06,BAL,MIN,1,9,2025
2025-05-06,CHA,KCA,3,4,2025
2025-05-06,TEX,BOS,6,1,2025
2025-05-06,TOR,ANA,3,8,2025
2025-05-06,NYN,ARI,1,5,2025
2025-05-06,CLE,WAS,9,10,2025
2025-05-06,PIT,SLN,1,2,2025
2025-05-06,HOU,MIL,3,4,2025
2025-05-06,LAN,MIA,4,5,2025
2025-05-06,SFN,CHN,14,5,2025
2025-05-06,CIN,ATL,1,2,2025
2025-05-06,CLE,WAS,9,1,2025
2025-05-07,TEX,BOS,4,6,2025
2025-05-07,SEA,ATH,6,5,2025
2025-05-07,CHA,KCA,1,2,2025
2025-05-07,PIT,SLN,0,5,2025
2025-05-07,SDN,NYA,3,4,2025
2025-05-07,PHI,TBA,7,0,2025
2025-05-07,BAL,MIN,2,5,2025
2025-05-07,TOR,ANA,4,5,2025
